cve_ent,nom_ent,cve_mun,nom_mun,cve_geo,cve_ageb,Rango_Pobreza,Rango_Pobreza_Ext
14,Jalisco,14101,Tonalá,1410100010147,0147,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010151,0151,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,141010001019A,019A,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010202,0202,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010310,0310,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010363,0363,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010378,0378,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010382,0382,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010397,0397,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,141010001040A,040A,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010433,0433,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010448,0448,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010452,0452,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010471,0471,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010486,0486,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010490,0490,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010503,0503,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010518,0518,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010522,0522,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010537,0537,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010541,0541,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010556,0556,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010575,0575,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010594,0594,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010607,0607,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010611,0611,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010626,0626,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010630,0630,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010645,0645,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,141010001065A,065A,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010679,0679,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010700,0700,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010715,0715,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,141010001072A,072A,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010734,0734,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010749,0749,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010753,0753,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010768,0768,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010772,0772,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010787,0787,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010791,0791,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010819,0819,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010823,0823,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010842,0842,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010857,0857,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010861,0861,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010880,0880,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010895,0895,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010912,0912,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010927,0927,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010931,0931,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010946,0946,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010950,0950,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010965,0965,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,141010001097A,097A,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010984,0984,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100010999,0999,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011003,1003,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011018,1018,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011022,1022,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011037,1037,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011041,1041,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011056,1056,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011075,1075,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,141010001108A,108A,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011094,1094,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011107,1107,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011126,1126,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011130,1130,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011145,1145,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,141010001115A,115A,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011164,1164,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011179,1179,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011183,1183,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011198,1198,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011200,1200,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011215,1215,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011268,1268,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011272,1272,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011287,1287,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011291,1291,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011304,1304,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011319,1319,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011323,1323,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011338,1338,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011357,1357,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011361,1361,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011376,1376,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011395,1395,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011408,1408,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011412,1412,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011427,1427,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011431,1431,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011446,1446,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,141010001147A,147A,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011484,1484,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011499,1499,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011501,1501,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011516,1516,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011554,1554,"(50, 70]","(20, 50]"
14,Jalisco,14101,Tonalá,1410100011569,1569,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011573,1573,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011588,1588,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011592,1592,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011605,1605,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,141010001161A,161A,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011624,1624,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011639,1639,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011643,1643,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011658,1658,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011728,1728,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011732,1732,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011747,1747,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011751,1751,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011766,1766,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011770,1770,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,141010001179A,179A,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011817,1817,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011821,1821,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011836,1836,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011874,1874,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011889,1889,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011906,1906,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011982,1982,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100011997,1997,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012001,2001,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012016,2016,"(70, 100]","(20, 50]"
14,Jalisco,14101,Tonalá,1410100012020,2020,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012035,2035,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,141010001204A,204A,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012054,2054,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012069,2069,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012073,2073,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012088,2088,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012251,2251,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012266,2266,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012270,2270,"(50, 70]","(20, 50]"
14,Jalisco,14101,Tonalá,1410100012425,2425,"(70, 100]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012459,2459,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012478,2478,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012482,2482,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012497,2497,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,141010001250A,250A,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012529,2529,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012533,2533,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012548,2548,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012590,2590,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100012603,2603,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100091450,1450,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100091465,1465,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100091662,1662,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100091677,1677,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100091696,1696,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100091802,1802,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100091944,1944,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100092105,2105,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100092124,2124,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100092410,2410,"(18, 34]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100260683,0683,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100260698,0698,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,141010026122A,122A,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100261709,1709,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100272336,2336,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100272340,2340,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100272355,2355,"(50, 70]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410100312317,2317,"(34, 50]","[ 0, 20]"
14,Jalisco,14101,Tonalá,1410101902374,2374,"(34, 50]","[ 0, 20]"
14,Jalisco,14105,Tototlán,1410500010023,0023,"(50, 70]","[ 0, 20]"
14,Jalisco,14105,Tototlán,1410500010076,0076,"(50, 70]","[ 0, 20]"
14,Jalisco,14105,Tototlán,1410500010080,0080,"(50, 70]","[ 0, 20]"
14,Jalisco,14105,Tototlán,1410500010095,0095,"(50, 70]","[ 0, 20]"
14,Jalisco,14105,Tototlán,1410500010108,0108,"(34, 50]","[ 0, 20]"
14,Jalisco,14105,Tototlán,1410500010112,0112,"(50, 70]","[ 0, 20]"
14,Jalisco,14105,Tototlán,1410500010127,0127,"(50, 70]","[ 0, 20]"
14,Jalisco,14105,Tototlán,1410500010131,0131,"(50, 70]","[ 0, 20]"
14,Jalisco,14105,Tototlán,1410500010146,0146,"(50, 70]","[ 0, 20]"
14,Jalisco,14105,Tototlán,1410500010150,0150,"(70, 100]","[ 0, 20]"
14,Jalisco,14105,Tototlán,1410500010199,0199,"(50, 70]","[ 0, 20]"
14,Jalisco,14105,Tototlán,1410500010201,0201,"(34, 50]","[ 0, 20]"
14,Jalisco,14108,Tuxpan,1410800010063,0063,"(50, 70]","[ 0, 20]"
14,Jalisco,14108,Tuxpan,1410800010082,0082,"(34, 50]","[ 0, 20]"
14,Jalisco,14108,Tuxpan,1410800010133,0133,"(34, 50]","[ 0, 20]"
14,Jalisco,14108,Tuxpan,1410800010148,0148,"(18, 34]","[ 0, 20]"
14,Jalisco,14108,Tuxpan,1410800010152,0152,"(18, 34]","[ 0, 20]"
14,Jalisco,14108,Tuxpan,1410800010167,0167,"(34, 50]","[ 0, 20]"
14,Jalisco,14108,Tuxpan,1410800010171,0171,"(50, 70]","[ 0, 20]"
14,Jalisco,14108,Tuxpan,1410800010186,0186,"(70, 100]","(20, 50]"
14,Jalisco,14108,Tuxpan,1410800010218,0218,"(34, 50]","[ 0, 20]"
14,Jalisco,14108,Tuxpan,1410800010222,0222,"(34, 50]","[ 0, 20]"
14,Jalisco,14108,Tuxpan,1410800010237,0237,"(50, 70]","[ 0, 20]"
14,Jalisco,14108,Tuxpan,1410800010256,0256,"(70, 100]","(20, 50]"
14,Jalisco,14108,Tuxpan,1410800010260,0260,"(50, 70]","[ 0, 20]"
14,Jalisco,14108,Tuxpan,1410800010307,0307,"(50, 70]","[ 0, 20]"
14,Jalisco,14109,Unión de San Antonio,1410900010126,0126,"(34, 50]","[ 0, 20]"
14,Jalisco,14109,Unión de San Antonio,1410900010130,0130,"(34, 50]","[ 0, 20]"
14,Jalisco,14109,Unión de San Antonio,1410900010145,0145,"(50, 70]","[ 0, 20]"
14,Jalisco,14109,Unión de San Antonio,141090001015A,015A,"(50, 70]","[ 0, 20]"
14,Jalisco,14109,Unión de San Antonio,1410900010164,0164,"(50, 70]","[ 0, 20]"
14,Jalisco,14109,Unión de San Antonio,1410900010179,0179,"(34, 50]","[ 0, 20]"
14,Jalisco,14109,Unión de San Antonio,1410900010183,0183,"(34, 50]","[ 0, 20]"
14,Jalisco,14109,Unión de San Antonio,1410900010198,0198,"(50, 70]","[ 0, 20]"
14,Jalisco,14109,Unión de San Antonio,1410900010215,0215,"(50, 70]","[ 0, 20]"
14,Jalisco,14109,Unión de San Antonio,1410900010234,0234,"(50, 70]","[ 0, 20]"
14,Jalisco,14113,San Gabriel,141130001010A,010A,"(34, 50]","[ 0, 20]"
14,Jalisco,14113,San Gabriel,1411300010114,0114,"(34, 50]","[ 0, 20]"
14,Jalisco,14113,San Gabriel,1411300010129,0129,"(34, 50]","[ 0, 20]"
14,Jalisco,14113,San Gabriel,1411300010148,0148,"(50, 70]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400010075,0075,"(34, 50]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,141140001008A,008A,"(34, 50]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400010094,0094,"(50, 70]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400010126,0126,"(50, 70]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400010130,0130,"(34, 50]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,141140001015A,015A,"(50, 70]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400010179,0179,"(70, 100]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400010215,0215,"(50, 70]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400010234,0234,"(50, 70]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400020183,0183,"(50, 70]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400020198,0198,"(50, 70]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400020200,0200,"(50, 70]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400050041,0041,"(34, 50]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400050107,0107,"(50, 70]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400050111,0111,"(50, 70]","[ 0, 20]"
14,Jalisco,14114,Villa Corona,1411400050253,0253,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010084,0084,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010099,0099,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010101,0101,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010116,0116,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010120,0120,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010135,0135,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,141160001014A,014A,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010154,0154,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010169,0169,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010173,0173,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010188,0188,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,141160001021A,021A,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010224,0224,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010239,0239,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010243,0243,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010258,0258,"(34, 50]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010309,0309,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010313,0313,"(70, 100]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010328,0328,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010347,0347,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010370,0370,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,141160001039A,039A,"(50, 70]","[ 0, 20]"
14,Jalisco,14116,Villa Hidalgo,1411600010421,0421,"(50, 70]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010055,0055,"(50, 70]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010125,0125,"(34, 50]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,141180001013A,013A,"(50, 70]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010144,0144,"(50, 70]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010159,0159,"(50, 70]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010163,0163,"(50, 70]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010178,0178,"(50, 70]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010182,0182,"(50, 70]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010197,0197,"(34, 50]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,141180001020A,020A,"(34, 50]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010214,0214,"(50, 70]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010233,0233,"(34, 50]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010248,0248,"(34, 50]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010252,0252,"(50, 70]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010267,0267,"(50, 70]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010290,0290,"(34, 50]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010303,0303,"(34, 50]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010318,0318,"(34, 50]","[ 0, 20]"
14,Jalisco,14118,Yahualica de González Gallo,1411800010322,0322,"(70, 100]","[ 0, 20]"
14,Jalisco,14119,Zacoalco de Torres,1411900010067,0067,"(50, 70]","[ 0, 20]"
14,Jalisco,14119,Zacoalco de Torres,1411900010086,0086,"(34, 50]","[ 0, 20]"
14,Jalisco,14119,Zacoalco de Torres,1411900010090,0090,"(50, 70]","[ 0, 20]"
14,Jalisco,14119,Zacoalco de Torres,1411900010103,0103,"(50, 70]","[ 0, 20]"
14,Jalisco,14119,Zacoalco de Torres,1411900010118,0118,"(70, 100]","[ 0, 20]"
14,Jalisco,14119,Zacoalco de Torres,1411900010141,0141,"(50, 70]","[ 0, 20]"
14,Jalisco,14119,Zacoalco de Torres,1411900010156,0156,"(70, 100]","(20, 50]"
14,Jalisco,14119,Zacoalco de Torres,1411900010160,0160,"(50, 70]","[ 0, 20]"
14,Jalisco,14119,Zacoalco de Torres,1411900010175,0175,"(50, 70]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000000034,0034,"(18, 34]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010212,0212,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010227,0227,"(34, 50]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010231,0231,"(18, 34]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010246,0246,"(18, 34]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010265,0265,"(34, 50]","[ 0, 20]"
14,Jalisco,14120,Zapopan,141200001027A,027A,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010354,0354,"(18, 34]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010369,0369,"(18, 34]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010373,0373,"(18, 34]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010392,0392,"(18, 34]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010405,0405,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010547,0547,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010602,0602,"(50, 70]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010617,0617,"(50, 70]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010636,0636,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010640,0640,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010655,0655,"(18, 34]","[ 0, 20]"
14,Jalisco,14120,Zapopan,141200001066A,066A,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010689,0689,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010706,0706,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010710,0710,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010814,0814,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010890,0890,"(18, 34]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010918,0918,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010937,0937,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010975,0975,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,141200001098A,098A,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000010994,0994,"(18, 34]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000011032,1032,"(18, 34]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000011121,1121,"(18, 34]","[ 0, 20]"
14,Jalisco,14120,Zapopan,1412000011155,1155,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14120,Zapopan,141200001116A,116A,"[ 0, 18]","[ 0, 20]"
